season,week,awayTeam,homeTeam,forecast,wind 
http://www.nflweather.com/en/week/2013/week-7/,http://www.nflweather.com/en/week/2013/week-7/,49ers,Titans,58f Fair,4m E
http://www.nflweather.com/en/week/2013/week-7/,http://www.nflweather.com/en/week/2013/week-7/,Ravens,Steelers,52f Fair,7m SSW
http://www.nflweather.com/en/week/2013/week-7/,http://www.nflweather.com/en/week/2013/week-7/,Browns,Packers,43f Overcast,6m SE
http://www.nflweather.com/en/week/2013/week-7/,http://www.nflweather.com/en/week/2013/week-7/,Broncos,Colts,DOME,9m S
http://www.nflweather.com/en/week/2013/week-7/,http://www.nflweather.com/en/week/2013/week-7/,Vikings,Giants,57f Fair,7m S
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Panthers,Buccaneers,65f Mostly Cloudy,3m NNE
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Cowboys,Lions,DOME,9m WSW
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Browns,Chiefs,61f Fair,9m SSW
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Dolphins,Patriots,53f Partly Cloudy,14m W
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Bills,Saints,DOME,6m SSE
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Giants,Eagles,58f A Few Clouds,13m W
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,49ers,Jaguars,73f Fair,0m N
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Steelers,Raiders,59f Mostly Cloudy,15m W
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Jets,Bengals,48f Fair,0m N
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Redskins,Broncos,68f Partly Cloudy,8m NW
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Falcons,Cardinals,DOME,8m S
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Packers,Vikings,DOME,14m N
http://www.nflweather.com/en/week/2013/week-8/,http://www.nflweather.com/en/week/2013/week-8/,Seahawks,Rams,DOME,4m ESE
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Bengals,Dolphins,78f A Few Clouds,5m ESE
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Chiefs,Bills,38f A Few Clouds,5m NNW
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Chargers,Redskins,49f Mostly Cloudy,10m N
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Falcons,Panthers,62f A Few Clouds,12m N
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Vikings,Cowboys,64f Clear,7m SE
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Titans,Rams,DOME,13m SE
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Saints,Jets,53f Overcast,8m N
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Buccaneers,Seahawks,52f Mostly Cloudy,4m N
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Eagles,Raiders,62f Overcast,10m W
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Steelers,Patriots,42f Fair,3m NNW
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Ravens,Browns,0f A Few Clouds,15m NE
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Colts,Texans,59f A Few Clouds,8m E
http://www.nflweather.com/en/week/2013/week-9/,http://www.nflweather.com/en/week/2013/week-9/,Bears,Packers,48f Overcast,6m S
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Redskins,Vikings,DOME,0m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Seahawks,Falcons,DOME,6m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Lions,Bears,47f A Few Clouds,4m WNW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Eagles,Packers,46f Partly Cloudy,9m WSW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Jaguars,Titans,65f Fair,5m NNW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Rams,Colts,DOME,7m NW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Raiders,Giants,53f  Light Rain,14m NW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Bills,Steelers,45f Overcast,17m WNW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Bengals,Ravens,62f Breezy,0m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Panthers,49ers,61f NA,0m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Broncos,Chargers,77f NA,6m SW
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Texans,Cardinals,DOME,0m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Cowboys,Saints,DOME,0m N
http://www.nflweather.com/en/week/2013/week-10/,http://www.nflweather.com/en/week/2013/week-10/,Dolphins,Buccaneers,72f Partly Cloudy,0m N
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Colts,Titans,40f Partly Cloudy,5m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Raiders,Texans,85f Mostly Cloudy,14m SSW
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Redskins,Eagles,67f Mostly Cloudy,7m SSW
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Lions,Steelers,59f  Light Rain,11m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Jets,Bills,62f Mostly Cloudy,17m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Ravens,Bears,68f Overcast and Windy,24m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Browns,Bengals,64f Overcast,13m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Falcons,Buccaneers,79f Overcast,3m W
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Cardinals,Jaguars,79f Overcast,4m SSE
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Chargers,Dolphins,80f A Few Clouds,8m ESE
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Vikings,Seahawks,47f Overcast,5m SSW
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,49ers,Saints,DOME,7m S
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Packers,Giants,61f  Fog/Mist,0m N
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Chiefs,Broncos,33/51f Breezy,
http://www.nflweather.com/en/week/2013/week-11/,http://www.nflweather.com/en/week/2013/week-11/,Patriots,Panthers,56f Fair and Breezy,20m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Saints,Falcons,DOME,4m E
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Steelers,Browns,33f  Snow and Breezy,22m WNW
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Buccaneers,Lions,DOME,11m WNW
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Vikings,Packers,20f Fair,10m SW
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Chargers,Chiefs,28f Fair,4m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Bears,Rams,DOME,4m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Panthers,Dolphins,80f  Light Rain,17m NNE
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Jets,Ravens,34f Breezy,0m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Jaguars,Texans,50f Overcast,9m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Colts,Cardinals,DOME,0m N
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Titans,Raiders,59f A Few Clouds,5m W
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Cowboys,Giants,26f Fair,7m WNW
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,Broncos,Patriots,23f Fair,16m WNW
http://www.nflweather.com/en/week/2013/week-12/,http://www.nflweather.com/en/week/2013/week-12/,49ers,Redskins,32f A Few Clouds,8m S
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Packers,Lions,DOME,6m S
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Raiders,Cowboys,52f Clear,0m N
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Steelers,Ravens,37f Mostly Clear,0m N
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Buccaneers,Panthers,57f Partly Cloudy,5m SW
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Jaguars,Browns,44f Overcast,8m SW
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Titans,Colts,DOME,9m WSW
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Broncos,Chiefs,53f Fair with Haze,0m N
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Bears,Vikings,DOME,0m N
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Dolphins,Jets,49f Overcast,5m WNW
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Cardinals,Eagles,47f Mostly Cloudy,5m SW
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Falcons,Bills,DOME,
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Rams,49ers,66f Areas Fog,0m N
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Patriots,Texans,67f Mostly Cloudy,6m SSE
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Bengals,Chargers,76f Mostly Clear,3m W
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Giants,Redskins,37f Overcast,3m S
http://www.nflweather.com/en/week/2013/week-13/,http://www.nflweather.com/en/week/2013/week-13/,Saints,Seahawks,42f Partly Cloudy,3m SSE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Texans,Jaguars,70f Fair,4m SSE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Colts,Bengals,28f Overcast,7m E
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Bills,Buccaneers,83f Partly Cloudy,11m SE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Chiefs,Redskins,28f  Light Freezing Rain,5m NE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Vikings,Ravens,30f Wintry Mix,0m N
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Browns,Patriots,31f Fair,3m NNW
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Raiders,Jets,34f Overcast,5m N
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Lions,Eagles,27f  Heavy Snow Freezing Fog,7m NE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Dolphins,Steelers,26f  Light Snow Fog/Mist,4m ENE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Falcons,Packers,10f  Light Snow,9m NE
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Titans,Broncos,19f A Few Clouds with Haze,7m E
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Giants,Chargers,53f Partly Cloudy,7m WSW
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Seahawks,49ers,45f Clear,0m N
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Rams,Cardinals,DOME,10m SSW
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Panthers,Saints,DOME,4m N
http://www.nflweather.com/en/week/2013/week-14/,http://www.nflweather.com/en/week/2013/week-14/,Cowboys,Bears,7f Overcast,9m W
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Chargers,Broncos,39f A Few Clouds,6m NNW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Redskins,Falcons,DOME,12m NW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Bears,Browns,22f  Light Snow,11m W
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Cardinals,Titans,34f Overcast,5m W
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Texans,Colts,DOME,15m WSW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Saints,Rams,DOME,5m SW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Patriots,Dolphins,85f Partly Cloudy,12m SW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Eagles,Vikings,DOME,6m NW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Seahawks,Giants,40f A Few Clouds,11m WNW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Bills,Jaguars,66f Overcast,8m NW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,49ers,Buccaneers,69f Overcast,7m NNW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Jets,Panthers,44f A Few Clouds,5m NW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Chiefs,Raiders,55f A Few Clouds,4m SW
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Packers,Cowboys,59f Clear,0m N
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Bengals,Steelers,27f Overcast and Breezy,18m W
http://www.nflweather.com/en/week/2013/week-15/,http://www.nflweather.com/en/week/2013/week-15/,Ravens,Lions,DOME,0m N
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Dolphins,Bills,36f  Light Rain Fog/Mist,5m SSW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Vikings,Bengals,53f Partly Cloudy,13m SSW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Colts,Chiefs,25f Overcast with Haze,8m NW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Buccaneers,Rams,DOME,12m W
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Browns,Jets,70f Overcast,11m S
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Cowboys,Redskins,62f A Few Clouds,9m S
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Saints,Panthers,70f  Light Rain Fog/Mist,12m S
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Titans,Jaguars,82f Mostly Cloudy,12m SW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Broncos,Texans,59f Overcast,10m NNW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Cardinals,Seahawks,50f Fog,0m N
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Giants,Lions,DOME,8m WSW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Steelers,Packers,22f  Light Snow Fog/Mist,5m NNE
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Raiders,Chargers,69f A few Clouds,2m W
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Patriots,Ravens,63f Showers,0m N
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Bears,Eagles,60f Mostly Cloudy,5m WSW
http://www.nflweather.com/en/week/2013/week-16/,http://www.nflweather.com/en/week/2013/week-16/,Falcons,49ers,57f A Few Clouds,0m N
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Panthers,Falcons,DOME,9m WNW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Ravens,Bengals,59f Overcast,9m SW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Texans,Titans,53f A Few Clouds,3m N
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Jaguars,Colts,DOME,19m WNW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Browns,Steelers,41f  Light Rain Fog/Mist,7m NNW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Jets,Dolphins,79f Mostly Cloudy,10m S
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Lions,Vikings,DOME,11m NW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Redskins,Giants,42f  Heavy Rain Fog/Mist,5m NE
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Packers,Bears,24f Overcast,10m NW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Bills,Patriots,41f  Rain Fog/Mist,8m ENE
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Buccaneers,Saints,DOME,3m N
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,49ers,Cardinals,DOME,5m N
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Chiefs,Chargers,71f Sunny,2m WSW
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Rams,Seahawks,44f Overcast,0m N
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Broncos,Raiders,71f A Few Clouds,10m NE
http://www.nflweather.com/en/week/2013/week-17/,http://www.nflweather.com/en/week/2013/week-17/,Eagles,Cowboys,32f Overcast,6m NNW
http://www.nflweather.com/en/week/2013/wildcard-weekend/,http://www.nflweather.com/en/week/2013/wildcard-weekend/,Chiefs,Colts,DOME,6m S
http://www.nflweather.com/en/week/2013/wildcard-weekend/,http://www.nflweather.com/en/week/2013/wildcard-weekend/,Saints,Eagles,21f Fair,0m N
http://www.nflweather.com/en/week/2013/wildcard-weekend/,http://www.nflweather.com/en/week/2013/wildcard-weekend/,Chargers,Bengals,46f Overcast,8m S
http://www.nflweather.com/en/week/2013/wildcard-weekend/,http://www.nflweather.com/en/week/2013/wildcard-weekend/,49ers,Packers,4f Fair,7m NW
http://www.nflweather.com/en/week/2013/divisional-playoffs/,http://www.nflweather.com/en/week/2013/divisional-playoffs/,49ers,Panthers,54f Clear,8m N
http://www.nflweather.com/en/week/2013/divisional-playoffs/,http://www.nflweather.com/en/week/2013/divisional-playoffs/,Chargers,Broncos,41f Mostly Cloudy,
http://www.nflweather.com/en/week/2013/divisional-playoffs/,http://www.nflweather.com/en/week/2013/divisional-playoffs/,Saints,Seahawks,48f Rain,20m N
http://www.nflweather.com/en/week/2013/divisional-playoffs/,http://www.nflweather.com/en/week/2013/divisional-playoffs/,Colts,Patriots,57f Rain,18m N
http://www.nflweather.com/en/week/2013/conf-championships/,http://www.nflweather.com/en/week/2013/conf-championships/,Patriots,Broncos,63f Clear,
http://www.nflweather.com/en/week/2013/conf-championships/,http://www.nflweather.com/en/week/2013/conf-championships/,49ers,Seahawks,43f Mostly Cloudy,
http://www.nflweather.com/en/week/2013/superbowl/,http://www.nflweather.com/en/week/2013/superbowl/,Seahawks,Broncos,49f Mostly Cloudy,
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Packers,Seahawks,70f Fair,5m NW
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Saints,Falcons,DOME,6m W
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Bills,Bears,77f Partly Cloudy,7m ESE
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Titans,Chiefs,77f Fair,5m E
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Vikings,Rams,DOME,6m ESE
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Patriots,Dolphins,89f Fair,13m SE
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Raiders,Jets,80f Partly Cloudy,3m N
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Jaguars,Eagles,80f Partly Cloudy,6m N
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Browns,Steelers,72f A Few Clouds,6m N
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Bengals,Ravens,78f Mostly Cloudy,0m N
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Redskins,Texans,82f  Thunderstorm,12m SSE
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Panthers,Buccaneers,79f Overcast,7m SE
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,49ers,Cowboys,84f Partly Cloudy,0m N
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Colts,Broncos,70f Partly Cloudy,6m SSW
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Giants,Lions,DOME,3m E
http://www.nflweather.com/en/week/2014/week-1/,http://www.nflweather.com/en/week/2014/week-1/,Chargers,Cardinals,DOME,4m ENE
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Steelers,Ravens,80f Mostly Cloudy,0m N
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Dolphins,Bills,61f Mostly Cloudy,4m W
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Falcons,Bengals,68f A Few Clouds,4m N
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Saints,Browns,62f Mostly Cloudy,5m NW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Cowboys,Titans,77f Mostly Cloudy,6m NNE
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Patriots,Vikings,65f Mostly Cloudy,11m W
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Cardinals,Giants,71f Fair,5m N
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Jaguars,Redskins,67f Fair,4m W
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Lions,Panthers,68f Overcast,7m N
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Seahawks,Chargers,85f Sunny,6m SW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Rams,Buccaneers,78f Mostly Cloudy,0m N
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Chiefs,Broncos,82f   Showers in Vicinity,14m WNW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Jets,Packers,63f Fair,11m SSW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Texans,Raiders,73f A Few Clouds,10m WNW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Bears,49ers,73f A Few Clouds,9m WNW
http://www.nflweather.com/en/week/2014/week-2/,http://www.nflweather.com/en/week/2014/week-2/,Eagles,Colts,DOME,6m N
http://www.nflweather.com/en/week/2014/week-3/,http://www.nflweather.com/en/week/2014/week-3/,Buccaneers,Falcons,DOME,3m ESE
http://www.nflweather.com/en/week/2014/week-3/,http://www.nflweather.com/en/week/2014/week-3/,Chargers,Bills,72f Partly Cloudy,16m SW
http://www.nflweather.com/en/week/2014/week-3/,http://www.nflweather.com/en/week/2014/week-3/,Titans,Bengals,79f Fair,14m W
http://www.nflweather.com/en/week/2014/week-3/,http://www.nflweather.com/en/week/2014/week-3/,Ravens,Browns,69f Partly Cloudy and Breezy,19m W
http://www.nflweather.com/en/week/2014/week-3/,http://www.nflweather.com/en/week/2014/week-3/,Packers,Lions,DOME,6m WNW
